"site.id","lat","lon","elevation_ft","state","county","survey.id","year","month","day","date","start.datetime","end.datetime","duration","site.dry","survey.conducted","num.obs","start.weather","start.wind","start.airtemp","start.watertemp","start.width_m","end.weather","end.wind","end.airtemp","end.watertemp","end.width_m","start.domsubst","start.subdomsubst","end.domsubst","end.subdomsubst","morphology.types","trackname","track.distance_m","confidence.historic.loc","notes","survey.type","distance","data.type","individual.id","pass.id","survey.pass","species","age","count","time.to.detect"
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","RACA","larva",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","RHCA","adult",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","RHCA","juvenile",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","RHCA","larva",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","TAGR","adult",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","TAGR","juvenile",0,NA
"Site 4 - Eighth Creek - North Fork Middle Fork Willamette River",43.851939,-122.409706,442,"Oregon","Lane County",18,2022,6,2,"2022-06-02","2022-06-02 8:46","2022-06-02 9:36",50,0,1,2,"clear/slight clouds","calm",14,9,"1.1-2.0","clear/slight clouds","calm",16,9,"1.1-2.0","fine sediment","organic","pebble/gravel","organic","seep/spring","Site04_6/2/2022",151.82,"high","Very braided small spring stream. Beginning of site held more water and end of site went uphill so it had more of a trickle. Ran out of water at the end.","first survey",151.82,"count",NA,1,"18_1","TAGR","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ASTR","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ASTR","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ASTR","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","BAWR","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","BAWR","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","BAWR","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DICO","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DICO","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DICO","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DITE","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DITE","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","DITE","larva",6,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ENES","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ENES","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","ENES","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","PLDU","adult",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","PLDU","juvenile",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","PLDU","larva",0,NA
"Site 40 - Pine Creek - Molalla River",44.9534825,-122.424619,489,"Oregon","Clackamas County",35,2022,7,1,"2022-07-01","2022-07-01 8:56","2022-07-01 10:11",75,0,1,3,"clear/slight clouds","calm",15,11.5,"3.1-4.0","clear/slight clouds","calm",23,12,"3.1-4.0","boulder","cobble","boulder","cobble","splash zone/bank","Site40_7_1_22",150,"high","Unsure why track distance is 3900m. We surveyed for 1 hour and 15 minutes and were within the yellow circle. The GLO could have been moving our location around a lot but the maps show overall trajectory and survey length.","first survey",150,"count",NA,1,"35_1","PLVE","adult",0,NA
