"site.id","lat","lon","day","month","year","survey.conducted","survey.id","data.type","pass.id","species","age","individual.id","time.to.detect","accuracy_m","coordinate.info","notes","weather","air.temp","date","count","survey.pass"
567,43.932817,-72.581023,14,7,2004,1,5120,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/14/2004",1,"5120_1"
567,43.932817,-72.581023,14,7,2004,1,5121,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/14/2004",1,"5121_1"
567,43.932817,-72.581023,14,7,2004,1,5122,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"7/14/2004",1,"5122_1"
601,43.971423,-72.53587,17,9,2015,1,5123,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5123_1"
601,43.971423,-72.53587,17,9,2015,1,5124,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5124_1"
601,43.971423,-72.53587,17,9,2015,1,5125,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5125_1"
601,43.971423,-72.53587,17,9,2015,1,5126,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5126_1"
601,43.971423,-72.53587,17,9,2015,1,5127,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5127_1"
601,43.971423,-72.53587,17,9,2015,1,5128,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5128_1"
601,43.971423,-72.53587,17,9,2015,1,5129,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5129_1"
601,43.971423,-72.53587,17,9,2015,1,5130,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5130_1"
601,43.971423,-72.53587,17,9,2015,1,5131,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5131_1"
601,43.971423,-72.53587,17,9,2015,1,5132,"PO",1,"EBIS","NR",NA,NA,805,"Lat and long added by J.A. using Google Earth.","Weather History: after dry hot month, cool weather and rain recently arrived.","Clear, sunny",27,"9/17/2015",1,"5132_1"
304,43.55167,-72.61533,5,11,2020,1,5133,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5133_1"
304,43.55167,-72.61533,5,11,2020,1,5134,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5134_1"
304,43.55167,-72.61533,5,11,2020,1,5135,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5135_1"
304,43.55167,-72.61533,5,11,2020,1,5136,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5136_1"
304,43.55167,-72.61533,5,11,2020,1,5137,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5137_1"
304,43.55167,-72.61533,5,11,2020,1,5138,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5138_1"
304,43.55167,-72.61533,5,11,2020,1,5139,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE.",NA,"Partly Cloudy",14,"11/5/2020",1,"5139_1"
17,42.78499,-72.981339,1,8,1997,1,5140,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5140_1"
17,42.78499,-72.981339,1,8,1997,1,5141,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5141_1"
17,42.78499,-72.981339,1,8,1997,1,5142,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5142_1"
17,42.78499,-72.981339,1,8,1997,1,5143,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5143_1"
17,42.78499,-72.981339,1,8,1997,1,5144,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5144_1"
17,42.78499,-72.981339,1,8,1997,1,5145,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5145_1"
17,42.78499,-72.981339,1,8,1997,1,5146,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5146_1"
17,42.78499,-72.981339,1,8,1997,1,5147,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5147_1"
17,42.78499,-72.981339,1,8,1997,1,5148,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5148_1"
17,42.78499,-72.981339,1,8,1997,1,5149,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5149_1"
17,42.78499,-72.981339,1,8,1997,1,5150,"PO",1,"EBIS","NR",NA,NA,500,"Lat long assigned by Matt Gorton using GE.","Air temperature was 20.5o Celsius","Partly cloudy",21,"8/1/1997",1,"5150_1"
31,42.855116,-72.985932,17,6,2003,1,5151,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5151_1"
32,42.858307,-72.990245,17,6,2003,1,5152,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5152_1"
31,42.855116,-72.985932,17,6,2003,1,5153,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5153_1"
32,42.858307,-72.990245,17,6,2003,1,5154,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5154_1"
32,42.858307,-72.990245,17,6,2003,1,5155,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5155_1"
32,42.858307,-72.990245,17,6,2003,1,5156,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,NA,NA,"6/17/2003",1,"5156_1"
9,42.766806,-72.989532,7,9,2018,1,5157,"PO",1,"EBIS","NR",NA,NA,52,"Lat and long provided by observer.",NA,NA,NA,"9/7/2018",1,"5157_1"
1233,44.975,-72.59,13,9,2014,1,5158,"PO",1,"EBIS","NR",NA,NA,NA,NA,"37 degrees F at night","Cold, cloudy",9,"9/13/2014",1,"5158_1"
1233,44.975,-72.59,13,9,2014,1,5159,"PO",1,"EBIS","NR",NA,NA,NA,NA,"37 degrees F at night","Cold, cloudy",9,"9/13/2014",1,"5159_1"
1233,44.975,-72.59,13,9,2014,1,5160,"PO",1,"EBIS","NR",NA,NA,NA,NA,"37 degrees F at night","Cold, cloudy",9,"9/13/2014",1,"5160_1"
938,44.368268,-72.986802,6,11,2017,1,5161,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth.",NA,"Drizzly rainy 60 F morning",NA,"11/6/2017",1,"5161_1"
965,44.415746,-72.93955,10,5,2018,1,5162,"PO",1,"EBIS","NR",NA,NA,50,"Lat and long added by C.B. using Google Earth and provided location map. ",NA,NA,NA,"5/10/2018",1,"5162_1"
603,43.974881,-73.032497,1,1,1982,1,5163,"PO",1,"EBIS","NR",NA,NA,NA,NA,"for further information see Field Notebook
month and day are uncertain",NA,NA,"1/1/1982",1,"5163_1"
603,43.974881,-73.032497,1,1,1983,1,5164,"PO",1,"EBIS","NR",NA,NA,NA,NA,"for further information see Field Notebook
month and day are uncertain",NA,NA,"1/1/1983",1,"5164_1"
619,43.990866,-72.965718,5,5,1991,1,5165,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5165_1"
619,43.990866,-72.965718,5,5,1991,1,5166,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5166_1"
619,43.990866,-72.965718,5,5,1991,1,5167,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5167_1"
619,43.990866,-72.965718,5,5,1991,1,5168,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5168_1"
619,43.990866,-72.965718,5,5,1991,1,5169,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5169_1"
619,43.990866,-72.965718,5,5,1991,1,5170,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5170_1"
619,43.990866,-72.965718,5,5,1991,1,5171,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5171_1"
619,43.990866,-72.965718,5,5,1991,1,5172,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5172_1"
619,43.990866,-72.965718,5,5,1991,1,5173,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5173_1"
619,43.990866,-72.965718,5,5,1991,1,5174,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5174_1"
619,43.990866,-72.965718,5,5,1991,1,5175,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5175_1"
619,43.990866,-72.965718,5,5,1991,1,5176,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5176_1"
619,43.990866,-72.965718,5,5,1991,1,5177,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5177_1"
619,43.990866,-72.965718,5,5,1991,1,5178,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5178_1"
619,43.990866,-72.965718,5,5,1991,1,5179,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5179_1"
619,43.990866,-72.965718,5,5,1991,1,5180,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5180_1"
619,43.990866,-72.965718,5,5,1991,1,5181,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5181_1"
619,43.990866,-72.965718,5,5,1991,1,5182,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5182_1"
619,43.990866,-72.965718,5,5,1991,1,5183,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5183_1"
619,43.990866,-72.965718,5,5,1991,1,5184,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5184_1"
619,43.990866,-72.965718,5,5,1991,1,5185,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5185_1"
619,43.990866,-72.965718,5,5,1991,1,5186,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.","J.A. 19 or 20","Clear, sunny",16,"5/5/1991",1,"5186_1"
619,43.990866,-72.965718,5,5,1991,1,5187,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.","J.A. 19 or 20","Clear, sunny",16,"5/5/1991",1,"5187_1"
619,43.990866,-72.965718,5,5,1991,1,5188,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Clear, sunny",16,"5/5/1991",1,"5188_1"
619,43.990866,-72.965718,3,6,1991,1,5189,"PO",1,"EBIS","larva",NA,NA,690,"Lat long assigned by Matt Gorton using GE.","Found on a brief check","Clear to overcast",22,"6/3/1991",1,"5189_1"
619,43.990866,-72.965718,3,6,1991,1,5190,"PO",1,"EBIS","larva",NA,NA,690,"Lat long assigned by Matt Gorton using GE.","Found on a brief check","Clear to overcast",22,"6/3/1991",1,"5190_1"
619,43.990866,-72.965718,3,6,1991,1,5191,"PO",1,"EBIS","larva",NA,NA,690,"Lat long assigned by Matt Gorton using GE.","Found on a brief check","Clear to overcast",22,"6/3/1991",1,"5191_1"
619,43.990866,-72.965718,11,6,1991,1,5192,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Partly cloudy",26,"6/11/1991",1,"5192_1"
619,43.990866,-72.965718,16,6,1991,1,5193,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast, rainy",19,"6/16/1991",1,"5193_1"
619,43.990866,-72.965718,16,6,1991,1,5194,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Rain",19,"6/16/1991",1,"5194_1"
619,43.990866,-72.965718,16,6,1991,1,5195,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Rain",19,"6/16/1991",1,"5195_1"
619,43.990866,-72.965718,16,6,1991,1,5196,"PO",1,"EBIS","NR",NA,NA,690,"Lat long assigned by Matt Gorton using GE.",NA,"Rain",19,"6/16/1991",1,"5196_1"
608,43.977513,-72.982468,18,7,1991,1,5197,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5197_1"
608,43.977513,-72.982468,18,7,1991,1,5198,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5198_1"
608,43.977513,-72.982468,18,7,1991,1,5199,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5199_1"
608,43.977513,-72.982468,18,7,1991,1,5200,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5200_1"
608,43.977513,-72.982468,18,7,1991,1,5201,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5201_1"
608,43.977513,-72.982468,18,7,1991,1,5202,"PO",1,"EBIS","NR",NA,NA,230,"Lat long assigned by Matt Gorton using GE.",NA,"Hot, sunny",28.9,"7/18/1991",1,"5202_1"
636,44.012598,-73.06234,5,6,1992,1,5203,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast, windy",15,"6/5/1992",1,"5203_1"
636,44.012598,-73.06234,5,6,1992,1,5204,"PO",1,"EBIS","NR",NA,NA,90,"Lat long assigned by Matt Gorton using GE.",NA,"Overcast, windy",15,"6/5/1992",1,"5204_1"
614,43.986692,-72.936077,12,6,1992,1,5205,"PO",1,"EBIS","NR",NA,NA,100,"Lat and long added by CB using GE",NA,"Sunny, high clouds",17,"6/12/1992",1,"5205_1"
659,44.030918,-73.055565,6,8,1992,1,5206,"PO",1,"EBIS","NR",NA,NA,350,"Lat long assigned by CB using GE",NA,"Sunny, clear",20,"8/6/1992",1,"5206_1"
675,44.040027,-73.053415,4,5,1993,1,5207,"PO",1,"EBIS","NR",NA,NA,410,"Lat long assigned by Matt Gorton using GE.",NA,"sunny / partly overcast",NA,"5/4/1993",1,"5207_1"
675,44.040027,-73.053415,4,5,1993,1,5208,"PO",1,"EBIS","NR",NA,NA,410,"Lat long assigned by Matt Gorton using GE.",NA,"sunny / partly overcast",NA,"5/4/1993",1,"5208_1"
659,44.030918,-73.055565,20,5,1993,1,5209,"PO",1,"EBIS","NR",NA,NA,350,"Lat long assigned by CB using GE",NA,"heavy rain",10,"5/20/1993",1,"5209_1"
672,44.039506,-73.063605,4,6,1993,1,5210,"PO",1,"EBIS","NR",NA,NA,160,"Lat long assigned by Matt Gorton using GE.","found along border of two towns; duplicate records created for Middlebury","sunny,  partial clouds.",19,"6/4/1993",1,"5210_1"
672,44.039506,-73.063605,4,6,1993,1,5211,"PO",1,"EBIS","NR",NA,NA,160,"Lat long assigned by Matt Gorton using GE.","found along border of two towns; duplicate records created for Middlebury","sunny,  partial clouds.",19,"6/4/1993",1,"5211_1"
672,44.039506,-73.063605,4,6,1993,1,5212,"PO",1,"EBIS","NR",NA,NA,160,"Lat long assigned by Matt Gorton using GE.","found along border of two towns; duplicate records created for Middlebury","sunny,  partial clouds.",19,"6/4/1993",1,"5212_1"
672,44.039506,-73.063605,4,6,1993,1,5213,"PO",1,"EBIS","NR",NA,NA,160,"Lat long assigned by Matt Gorton using GE.","found along border of two towns; duplicate records created for Middlebury","sunny,  partial clouds.",19,"6/4/1993",1,"5213_1"
665,44.033367,-73.060012,18,6,1993,1,5214,"PO",1,"EBIS","NR",NA,NA,200,"Lat long assigned by Matt Gorton using GE, ",NA,"sunny-overcast",25,"6/18/1993",1,"5214_1"
665,44.033367,-73.060012,18,6,1993,1,5215,"PO",1,"EBIS","NR",NA,NA,200,"Lat long assigned by Matt Gorton using GE, ",NA,"sunny-overcast",25,"6/18/1993",1,"5215_1"
665,44.033367,-73.060012,8,9,1993,1,5216,"PO",1,"EBIS","NR",NA,NA,200,"Lat long assigned by Matt Gorton using GE, ",NA,"partly cloudy",NA,"9/8/1993",1,"5216_1"
671,44.039439,-73.049065,10,9,1993,1,5217,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, hazy - partly. sunny",19,"9/10/1993",1,"5217_1"
671,44.039439,-73.049065,10,9,1993,1,5218,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, hazy - partly. sunny",19,"9/10/1993",1,"5218_1"
665,44.033367,-73.060012,5,10,1993,1,5219,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5219_1"
665,44.033367,-73.060012,5,10,1993,1,5220,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5220_1"
665,44.033367,-73.060012,5,10,1993,1,5221,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5221_1"
665,44.033367,-73.060012,5,10,1993,1,5222,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5222_1"
665,44.033367,-73.060012,5,10,1993,1,5223,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5223_1"
665,44.033367,-73.060012,5,10,1993,1,5224,"PO",1,"EBIS","NR",NA,NA,200,"Lat longs assigned by Matt Gorton using GE, ","Not a very energetic search","sunny- overcast",9,"10/5/1993",1,"5224_1"
671,44.039439,-73.049065,11,10,1993,1,5225,"PO",1,"EBIS","adult",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"sunny, cool, clear",6,"10/11/1993",1,"5225_1"
676,44.040772,-73.047803,20,10,1993,1,5226,"PO",1,"EBIS","NR",NA,NA,NA,NA,NA,"sunny - partly. cloudy",14,"10/20/1993",1,"5226_1"
628,44.005115,-73.025247,13,6,1994,1,5227,"PO",1,"EBIS","NR",NA,NA,200,"Lat and long added by C.B. using GE",NA,"hot, humid",NA,"6/13/1994",1,"5227_1"
671,44.039439,-73.049065,19,6,1994,1,5228,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"cloudy, humid",18,"6/19/1994",1,"5228_1"
671,44.039439,-73.049065,23,7,1994,1,5229,"PO",1,"EBIS","adult",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"overcast",23,"7/23/1994",1,"5229_1"
673,44.039642,-73.049297,19,6,1997,1,5230,"PO",1,"EBIS","NR",NA,NA,20,"Lat long assigned by Matt Gorton using GE,",NA,"overcast",18,"6/19/1997",1,"5230_1"
671,44.039439,-73.049065,15,7,1997,1,5231,"PO",1,"EBIS","NR",NA,NA,100,"Lat long assigned by Matt Gorton using GE.",NA,"overcast, humid",21,"7/15/1997",1,"5231_1"
615,43.987838,-72.920705,30,6,1999,1,5232,"PO",1,"EBIS","adult",NA,NA,1000,"Lat long assigned by Matt Gorton using GE.",NA,"Partly sun, clouds, cool, after heavy rain.",NA,"6/30/1999",1,"5232_1"
615,43.987838,-72.920705,30,6,1999,1,5233,"PO",1,"EBIS","adult",NA,NA,1000,"Lat long assigned by Matt Gorton using GE.",NA,"Partly sun, clouds, cool, after heavy rain.",NA,"6/30/1999",1,"5233_1"
592,43.957085,-72.975844,16,9,2006,1,5234,"PO",1,"EBIS","NR",NA,NA,150,"Lat longs assigned by Matt Gorton using GE, ",NA,"Cool and moist",21,"9/16/2006",1,"5234_1"
592,43.957085,-72.975844,16,9,2006,1,5235,"PO",1,"EBIS","NR",NA,NA,150,"Lat longs assigned by Matt Gorton using GE, ",NA,"Cool and moist",21,"9/16/2006",1,"5235_1"
592,43.957085,-72.975844,16,9,2006,1,5236,"PO",1,"EBIS","NR",NA,NA,150,"Lat longs assigned by Matt Gorton using GE, ",NA,"Cool and moist",21,"9/16/2006",1,"5236_1"
623,43.998838,-72.981254,17,5,2011,1,5237,"PO",1,"EBIS","NR",NA,NA,360,"Lat long assigned by Matt Gorton using GE.",NA,"Partly sunny",NA,"5/17/2011",1,"5237_1"
